CNO,START,END,ORGAN,CANCER,CANCER_TYPE
10,75834737,78912007,breast,carcinoma,NS
10,75847804,76591158,pancreas,carcinoma,NS
10,75848464,79560803,large_intestine,carcinoma,adenocarcinoma
10,75853826,76024496,pancreas,carcinoma,NS
10,75875216,76288185,ovary,carcinoma,serous_carcinoma
10,75879511,76401365,pancreas,carcinoma,NS
10,75881676,76373904,pancreas,carcinoma,NS
10,75912213,76414671,large_intestine,carcinoma,adenocarcinoma
10,75919690,76383071,pancreas,carcinoma,NS
10,75919690,76373904,pancreas,carcinoma,NS
10,75940906,76757407,pancreas,carcinoma,NS
10,75940906,76373904,pancreas,carcinoma,NS
10,76005101,77227430,endometrium,carcinoma,endometrioid_carcinoma
10,76030484,76373904,pancreas,carcinoma,NS
10,76121309,77918114,ovary,carcinoma,serous_carcinoma
10,76140207,76140207,breast,carcinoma,NS
10,76142517,76149670,breast,carcinoma,NS
10,76150389,77001333,breast,carcinoma,NS
10,76203850,77114563,ovary,carcinoma,serous_carcinoma
10,76383071,79041127,pancreas,carcinoma,NS
10,76383071,77875070,pancreas,carcinoma,NS
10,76400262,82715797,pancreas,carcinoma,NS
10,76513788,77293109,pancreas,carcinoma,NS
10,76533262,77347745,ovary,carcinoma,serous_carcinoma
10,76568774,76585914,pancreas,carcinoma,NS
10,76760631,77885337,pancreas,carcinoma,NS
10,76861828,77102946,pancreas,carcinoma,NS
10,76873606,77354677,ovary,carcinoma,serous_carcinoma
10,77103828,81714085,pancreas,carcinoma,NS
10,77106843,77771345,ovary,carcinoma,serous_carcinoma
10,77117556,78516594,ovary,carcinoma,serous_carcinoma
10,77127233,79295345,large_intestine,carcinoma,adenocarcinoma
10,77168622,77311222,ovary,carcinoma,serous_carcinoma
10,77170140,78242515,ovary,carcinoma,serous_carcinoma
10,77348685,78029407,ovary,carcinoma,serous_carcinoma
10,77431050,77661343,pancreas,carcinoma,NS
10,77661123,77685736,ovary,carcinoma,serous_carcinoma
10,77740319,77822626,endometrium,carcinoma,endometrioid_carcinoma
10,77742856,77983649,pancreas,carcinoma,NS
10,77772312,78112222,ovary,carcinoma,serous_carcinoma
10,77823756,77833418,endometrium,carcinoma,endometrioid_carcinoma
10,77881218,78312002,pancreas,carcinoma,NS
10,77887377,78629107,pancreas,carcinoma,NS
10,77909243,79172159,endometrium,carcinoma,endometrioid_carcinoma
10,77971125,78941040,ovary,carcinoma,serous_carcinoma
10,78029992,79734197,ovary,carcinoma,serous_carcinoma
10,78314705,79782276,pancreas,carcinoma,NS
10,78588745,78625545,ovary,carcinoma,serous_carcinoma
10,78629795,79214413,large_intestine,carcinoma,adenocarcinoma
10,78692870,78878445,endometrium,carcinoma,endometrioid_carcinoma
10,78707603,79939997,lung,carcinoma,squamous_cell_carcinoma
10,78736125,79167415,breast,carcinoma,NS
10,78751454,78875386,large_intestine,carcinoma,adenocarcinoma
10,78808355,78885742,endometrium,carcinoma,endometrioid_carcinoma
10,78885804,79181201,endometrium,carcinoma,endometrioid_carcinoma
10,78905281,81711711,pancreas,carcinoma,NS
10,78920007,80034328,endometrium,carcinoma,endometrioid_carcinoma
10,78941580,78962910,ovary,carcinoma,serous_carcinoma
10,79013227,79183152,endometrium,carcinoma,endometrioid_carcinoma
10,79037544,79086859,large_intestine,carcinoma,adenocarcinoma
10,79050161,81212186,pancreas,carcinoma,NS
10,79086958,79100910,large_intestine,carcinoma,adenocarcinoma
10,79181995,79214413,endometrium,carcinoma,endometrioid_carcinoma
10,79183605,79209073,endometrium,carcinoma,endometrioid_carcinoma
10,79235231,79553636,ovary,carcinoma,serous_carcinoma
10,79252446,79553236,ovary,carcinoma,serous_carcinoma
10,79267543,79354471,ovary,carcinoma,serous_carcinoma
10,79274098,80936447,pancreas,carcinoma,NS
10,79295885,81044471,large_intestine,carcinoma,adenocarcinoma
10,79377675,79421353,large_intestine,carcinoma,adenocarcinoma
10,79378507,79414485,large_intestine,carcinoma,adenocarcinoma
10,79384253,79406780,pancreas,carcinoma,NS
10,79423110,79653394,pancreas,carcinoma,NS
10,79432480,82600609,ovary,carcinoma,serous_carcinoma
10,79524387,79628961,pancreas,carcinoma,NS
10,79528964,79708718,pancreas,carcinoma,NS
10,79530213,82038457,pancreas,carcinoma,NS
10,79563778,81644092,large_intestine,carcinoma,adenocarcinoma
10,79621784,80989082,breast,carcinoma,NS
10,79761041,79818872,ovary,carcinoma,serous_carcinoma
10,79789445,79805980,pancreas,carcinoma,NS
10,79819308,82405587,pancreas,carcinoma,NS
10,79991180,80051281,large_intestine,carcinoma,adenocarcinoma
10,80058892,80294275,large_intestine,NS,NS
10,80207743,80218860,lung,carcinoma,squamous_cell_carcinoma
10,80248742,80641807,ovary,carcinoma,serous_carcinoma
10,80296055,82633863,large_intestine,NS,NS
10,80359650,80459780,pancreas,carcinoma,NS
10,80414831,80514014,endometrium,carcinoma,endometrioid_carcinoma
10,80462465,81712440,pancreas,carcinoma,NS
10,80510596,80522740,large_intestine,carcinoma,adenocarcinoma
10,80514279,80592943,endometrium,carcinoma,endometrioid_carcinoma
10,80526270,80564663,large_intestine,carcinoma,adenocarcinoma
10,80552153,80854413,pancreas,carcinoma,NS
10,80560555,80592943,large_intestine,carcinoma,adenocarcinoma
10,80603677,80697019,endometrium,carcinoma,endometrioid_carcinoma
10,80812970,80836089,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
10,80813333,80836089,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
10,80817609,80836089,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
10,80860908,81449728,ovary,carcinoma,serous_carcinoma
10,80938499,81064755,pancreas,carcinoma,NS
10,80942620,80953189,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
10,80973447,81002295,pancreas,carcinoma,NS
10,80986678,81020514,large_intestine,carcinoma,adenocarcinoma
10,80989082,81017467,large_intestine,carcinoma,adenocarcinoma
10,80990807,81443881,breast,carcinoma,NS
10,81047090,82547770,large_intestine,carcinoma,adenocarcinoma
10,81065774,82279927,pancreas,carcinoma,NS
10,81188661,81223714,large_intestine,carcinoma,adenocarcinoma
10,81197177,81215357,large_intestine,carcinoma,adenocarcinoma
10,81207675,81336695,breast,carcinoma,NS
10,81212511,82832257,pancreas,carcinoma,NS
10,81230989,82361879,ovary,carcinoma,serous_carcinoma
10,81236210,82724799,pancreas,carcinoma,NS
10,81408081,81652266,pancreas,carcinoma,NS
10,81443890,82019874,breast,carcinoma,NS
10,81652266,83393228,large_intestine,carcinoma,adenocarcinoma
10,81712440,88906925,pancreas,carcinoma,NS
10,81715280,83737039,pancreas,carcinoma,NS
10,81790653,81799536,large_intestine,carcinoma,adenocarcinoma
10,82013134,82040369,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
10,82038779,84242262,pancreas,carcinoma,NS
10,82062661,82108610,pancreas,carcinoma,NS
10,82206348,82232742,large_intestine,carcinoma,adenocarcinoma
10,82279960,85626784,pancreas,carcinoma,NS
10,82321624,82344270,large_intestine,carcinoma,adenocarcinoma
10,82369420,83458603,ovary,carcinoma,serous_carcinoma
10,82406274,85451733,pancreas,carcinoma,NS
10,82414719,83988809,pancreas,carcinoma,NS
10,82468726,82576150,pancreas,carcinoma,NS
10,82468726,85625015,pancreas,carcinoma,NS
10,82497699,83204305,breast,carcinoma,NS
10,82548030,83485003,large_intestine,carcinoma,adenocarcinoma
10,82585081,85452103,pancreas,carcinoma,NS
10,82635127,82878159,large_intestine,NS,NS
10,82707770,82906024,pancreas,carcinoma,NS
10,82715797,85452103,pancreas,carcinoma,NS
10,82718209,83548750,pancreas,carcinoma,NS
10,82724076,85312966,pancreas,carcinoma,NS
10,82725473,85358478,pancreas,carcinoma,NS
10,82795474,82827692,urinary_tract,carcinoma,NS
10,82795474,82827692,breast,carcinoma,NS
10,82842329,82854879,pancreas,carcinoma,NS
10,82857275,85241941,pancreas,carcinoma,NS
10,82862015,83812026,pancreas,carcinoma,NS
10,82875729,83178907,pancreas,carcinoma,NS
10,82879719,82887882,pancreas,carcinoma,NS
10,82903763,83184149,pancreas,carcinoma,NS
10,82974169,83253644,pancreas,carcinoma,NS
10,82987329,83131772,large_intestine,carcinoma,adenocarcinoma
10,83007637,83100176,large_intestine,carcinoma,adenocarcinoma
10,83007637,83100176,endometrium,carcinoma,endometrioid_carcinoma
10,83007637,83121183,endometrium,carcinoma,endometrioid_carcinoma
10,83008832,83740404,large_intestine,carcinoma,adenocarcinoma
10,83018218,83121183,large_intestine,carcinoma,adenocarcinoma
10,83131664,83555766,endometrium,carcinoma,endometrioid_carcinoma
10,83188953,83304656,large_intestine,carcinoma,adenocarcinoma
10,83188953,83304656,large_intestine,carcinoma,adenocarcinoma
10,83209869,83301931,large_intestine,carcinoma,adenocarcinoma
10,83298443,83639303,pancreas,carcinoma,NS
10,83397556,83774206,large_intestine,carcinoma,adenocarcinoma
10,83481240,83571022,large_intestine,carcinoma,adenocarcinoma
10,83546857,83643639,large_intestine,carcinoma,adenocarcinoma
10,83552795,90029028,pancreas,carcinoma,NS
10,83588210,83654842,large_intestine,carcinoma,adenocarcinoma
10,83591824,85972043,endometrium,carcinoma,endometrioid_carcinoma
10,83606762,83663475,large_intestine,carcinoma,adenocarcinoma
10,83616171,83639303,pancreas,carcinoma,NS
10,83649739,83742801,pancreas,carcinoma,NS
10,83722301,83950971,ovary,carcinoma,serous_carcinoma
10,83737461,86070751,pancreas,carcinoma,NS
10,83775626,84802292,large_intestine,carcinoma,adenocarcinoma
10,83798469,83812065,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
10,83801456,83816361,lung,carcinoma,squamous_cell_carcinoma
10,83809874,83820749,central_nervous_system,glioma,astrocytoma_Grade_IV
10,83809874,83823067,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
10,83809889,83826122,central_nervous_system,glioma,astrocytoma_Grade_IV
10,83809889,83823067,central_nervous_system,glioma,astrocytoma_Grade_IV
10,83809889,83830621,central_nervous_system,glioma,astrocytoma_Grade_IV
10,83809889,83820749,ovary,carcinoma,serous_carcinoma
10,83809889,83840689,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
10,83809889,83825728,lung,carcinoma,squamous_cell_carcinoma
10,83812026,83831488,ovary,carcinoma,serous_carcinoma
10,83812065,84173117,pancreas,carcinoma,NS
10,83852321,84968186,breast,carcinoma,NS
10,83990073,84255527,pancreas,carcinoma,NS
10,84031402,84152990,pancreas,carcinoma,NS
10,84127899,84148715,pancreas,carcinoma,NS
10,84177024,84833190,pancreas,carcinoma,NS
10,84240124,84463662,pancreas,carcinoma,NS
10,84243033,84285636,pancreas,carcinoma,NS
10,84260043,85600181,pancreas,carcinoma,NS
10,84288657,84303712,pancreas,carcinoma,NS
10,84308353,90940413,pancreas,carcinoma,NS
10,84418778,84680499,pancreas,carcinoma,NS
10,84463852,84491173,pancreas,carcinoma,NS
10,84488937,84559886,lung,carcinoma,adenocarcinoma
10,84495009,84821925,lung,carcinoma,squamous_cell_carcinoma
10,84556953,84681635,pancreas,carcinoma,NS
10,84678303,85163584,pancreas,carcinoma,NS
10,84825068,85776594,lung,carcinoma,squamous_cell_carcinoma
10,84834802,95467031,pancreas,carcinoma,NS
10,84969643,86151141,breast,carcinoma,NS
10,85128791,85156924,lung,carcinoma,squamous_cell_carcinoma
10,85154286,85356650,pancreas,carcinoma,NS
10,85241941,91869383,pancreas,carcinoma,NS
10,85242245,94622852,pancreas,carcinoma,NS
10,85316258,96001888,pancreas,carcinoma,NS
10,85359998,96014171,pancreas,carcinoma,NS
10,85452103,91461153,pancreas,carcinoma,NS
10,85454356,85456807,ovary,carcinoma,serous_carcinoma
10,85522829,85528150,pancreas,carcinoma,NS
10,85600447,91129012,pancreas,carcinoma,NS
10,85628215,90663839,pancreas,carcinoma,NS
10,85773370,85776737,lung,carcinoma,adenocarcinoma
10,85776737,85910538,lung,carcinoma,squamous_cell_carcinoma
10,86075357,86284776,pancreas,carcinoma,NS
10,86296621,87670832,pancreas,carcinoma,NS
10,86306685,86790317,large_intestine,carcinoma,adenocarcinoma
10,86345863,86365673,central_nervous_system,glioma,astrocytoma_Grade_IV
10,86696123,86711924,ovary,carcinoma,serous_carcinoma
10,86784271,87126519,lung,carcinoma,squamous_cell_carcinoma
10,86795812,87511196,large_intestine,carcinoma,adenocarcinoma
10,86958734,86963611,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
10,86970576,86987636,ovary,carcinoma,serous_carcinoma
10,87023635,87074304,endometrium,carcinoma,endometrioid_carcinoma
10,87148064,87159969,lung,carcinoma,squamous_cell_carcinoma
10,87168013,87244726,endometrium,carcinoma,endometrioid_carcinoma
10,87191026,87301191,endometrium,carcinoma,endometrioid_carcinoma
10,87302288,87318888,endometrium,carcinoma,endometrioid_carcinoma
10,87307384,87634533,pancreas,carcinoma,NS
10,87311994,87373863,endometrium,carcinoma,endometrioid_carcinoma
10,87376893,87991976,endometrium,carcinoma,endometrioid_carcinoma
10,87388595,87542270,endometrium,carcinoma,endometrioid_carcinoma
10,87678432,87953705,pancreas,carcinoma,NS
10,87714398,87937052,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
10,87931726,88119079,pancreas,carcinoma,NS
10,87956766,87959534,pancreas,carcinoma,NS
10,88120784,88336113,pancreas,carcinoma,NS
10,88296485,92053414,ovary,carcinoma,serous_carcinoma
10,88336279,88461699,pancreas,carcinoma,NS
10,88455879,88524294,large_intestine,carcinoma,adenocarcinoma
10,88465426,89712473,pancreas,carcinoma,NS
10,88466273,88524294,large_intestine,carcinoma,adenocarcinoma
10,88473703,88530564,large_intestine,carcinoma,adenocarcinoma
10,88492002,88768803,lung,carcinoma,squamous_cell_carcinoma
10,88506947,88520763,pancreas,carcinoma,NS
10,88511237,88571933,ovary,carcinoma,serous_carcinoma
10,88515072,88522641,pancreas,carcinoma,NS
10,88515072,88532252,pancreas,carcinoma,NS
10,88702230,88719789,pancreas,carcinoma,NS
10,88713716,88729605,pancreas,carcinoma,NS
10,88738864,88784412,pancreas,carcinoma,NS
10,88746547,88945341,pancreas,carcinoma,NS
10,88919319,96407796,pancreas,carcinoma,NS
10,88945007,89131190,large_intestine,carcinoma,adenocarcinoma
10,89070745,90972938,ovary,carcinoma,serous_carcinoma
10,89131190,90947909,endometrium,carcinoma,endometrioid_carcinoma
10,89165833,91098643,ovary,carcinoma,serous_carcinoma
10,89167411,89745749,central_nervous_system,glioma,astrocytoma_Grade_IV
10,89179801,89987183,endometrium,carcinoma,endometrioid_carcinoma
10,89180864,90600427,large_intestine,carcinoma,adenocarcinoma
10,89195742,89870350,ovary,carcinoma,serous_carcinoma
10,89210990,91645526,central_nervous_system,glioma,astrocytoma_Grade_IV
10,89257325,89273579,pancreas,carcinoma,NS
10,89262594,90307397,large_intestine,carcinoma,adenocarcinoma
10,89292637,89419806,pancreas,carcinoma,NS
10,89292637,89588888,pancreas,carcinoma,NS
10,89327658,90844312,lung,carcinoma,squamous_cell_carcinoma
10,89336355,89474091,urinary_tract,carcinoma,NS
10,89346476,89383426,ovary,carcinoma,serous_carcinoma
10,89363781,90101828,breast,carcinoma,NS
10,89365443,91457935,ovary,carcinoma,serous_carcinoma
10,89383426,89993484,cervix,carcinoma,squamous_cell_carcinoma
10,89383426,90171003,lung,carcinoma,squamous_cell_carcinoma
10,89389578,90187924,lung,carcinoma,squamous_cell_carcinoma
10,89393809,89730647,lung,carcinoma,squamous_cell_carcinoma
10,89406642,89807851,liver,carcinoma,hepatocellular_carcinoma
10,89462751,89770527,central_nervous_system,glioma,astrocytoma_Grade_IV
10,89468169,89579599,lung,carcinoma,squamous_cell_carcinoma
10,89474091,90905958,large_intestine,carcinoma,adenocarcinoma
10,89485395,89629922,large_intestine,carcinoma,adenocarcinoma
10,89493239,89774638,large_intestine,carcinoma,adenocarcinoma
10,89495365,89725731,liver,carcinoma,hepatocellular_carcinoma
10,89495365,89725731,liver,carcinoma,hepatocellular_carcinoma
10,89496326,90844312,central_nervous_system,glioma,astrocytoma_Grade_IV
10,89510229,89678467,breast,carcinoma,NS
10,89510229,90340712,lung,carcinoma,adenocarcinoma
10,89515818,90068729,central_nervous_system,glioma,astrocytoma_Grade_IV
10,89516519,89626736,lung,carcinoma,squamous_cell_carcinoma
10,89518741,90797745,ovary,carcinoma,serous_carcinoma
10,89519376,89603424,lung,carcinoma,squamous_cell_carcinoma
10,89541766,90409924,lung,carcinoma,squamous_cell_carcinoma
10,89555808,90680359,large_intestine,carcinoma,adenocarcinoma
10,89566630,89686509,ovary,carcinoma,serous_carcinoma
10,89566989,89976112,pancreas,carcinoma,NS
10,89574876,89774638,central_nervous_system,glioma,astrocytoma_Grade_IV
10,89574876,89886143,ovary,carcinoma,serous_carcinoma
10,89577211,90015274,lung,carcinoma,squamous_cell_carcinoma
10,89598694,90008516,large_intestine,NS,NS
10,89615137,89909218,breast,carcinoma,NS
10,89643014,90254417,ovary,carcinoma,serous_carcinoma
10,89651869,90219261,large_intestine,NS,NS
10,89674110,89878779,large_intestine,carcinoma,adenocarcinoma
10,89675590,89792371,central_nervous_system,glioma,astrocytoma_Grade_IV
10,89678947,89702641,kidney,carcinoma,clear_cell_renal_cell_carcinoma
10,89679022,89706821,large_intestine,carcinoma,adenocarcinoma
10,89679038,135506704,breast,carcinoma,NS
10,89682833,90848872,lung,carcinoma,squamous_cell_carcinoma
10,89698542,89830226,kidney,carcinoma,clear_cell_renal_cell_carcinoma
10,89708817,89726745,lung,carcinoma,squamous_cell_carcinoma
10,89713708,91465096,pancreas,carcinoma,NS
10,89716447,89872203,ovary,carcinoma,serous_carcinoma
10,89716447,89760938,lung,carcinoma,adenocarcinoma
10,89745814,89975282,central_nervous_system,glioma,astrocytoma_Grade_IV
10,89793086,89801554,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
10,89869328,91009661,urinary_tract,carcinoma,NS
10,90015401,90237975,lung,carcinoma,squamous_cell_carcinoma
10,90031903,94618925,pancreas,carcinoma,NS
10,90033593,91461153,pancreas,carcinoma,NS
10,90051857,90139234,central_nervous_system,glioma,astrocytoma_Grade_IV
10,90122512,90464714,central_nervous_system,glioma,astrocytoma_Grade_IV
10,90329787,90534893,pancreas,carcinoma,NS
10,90490627,90494574,large_intestine,carcinoma,adenocarcinoma
10,90585566,90711743,pancreas,carcinoma,NS
10,90670810,91385170,pancreas,carcinoma,NS
10,90713195,106556964,pancreas,carcinoma,NS
10,90727334,90874029,pancreas,carcinoma,NS
10,90942718,90945998,pancreas,carcinoma,NS
10,90943021,90975207,pancreas,carcinoma,NS
10,90948110,94369982,pancreas,carcinoma,NS
10,91134786,91195080,pancreas,carcinoma,NS
10,91195363,94531770,pancreas,carcinoma,NS
10,91203892,91873281,ovary,carcinoma,serous_carcinoma
10,91388791,96259803,pancreas,carcinoma,NS
10,91468925,91518638,pancreas,carcinoma,NS
10,91468925,91518638,pancreas,carcinoma,NS
